gsis_id,name,position,team,draft_season,pick,round,age_at_draft,coverage_status,p_qual_year1,p_qual_year2,p_qual_year3,p_qual_year4,p_qual_year5,p_played_h1,p_qual_h1,e_qual_seasons_h1,e_qual_seasons_given_qual_h1,p_played_h2,p_qual_h2,e_qual_seasons_h2,e_qual_seasons_given_qual_h2,p_played_h3,p_qual_h3,e_qual_seasons_h3,e_qual_seasons_given_qual_h3,p_played_h4,p_qual_h4,e_qual_seasons_h4,e_qual_seasons_given_qual_h4,p_played_h5,p_qual_h5,e_qual_seasons_h5,e_qual_seasons_given_qual_h5,model_version,p_qual_year1_lo90,p_qual_year1_hi90,p_qual_year2_lo90,p_qual_year2_hi90,p_qual_year3_lo90,p_qual_year3_hi90,p_qual_year4_lo90,p_qual_year4_hi90,p_qual_year5_lo90,p_qual_year5_hi90,p_played_h1_lo90,p_played_h1_hi90,p_qual_h1_lo90,p_qual_h1_hi90,e_qual_seasons_h1_lo90,e_qual_seasons_h1_hi90,e_qual_seasons_given_qual_h1_lo90,e_qual_seasons_given_qual_h1_hi90,p_played_h2_lo90,p_played_h2_hi90,p_qual_h2_lo90,p_qual_h2_hi90,e_qual_seasons_h2_lo90,e_qual_seasons_h2_hi90,e_qual_seasons_given_qual_h2_lo90,e_qual_seasons_given_qual_h2_hi90,p_played_h3_lo90,p_played_h3_hi90,p_qual_h3_lo90,p_qual_h3_hi90,e_qual_seasons_h3_lo90,e_qual_seasons_h3_hi90,e_qual_seasons_given_qual_h3_lo90,e_qual_seasons_given_qual_h3_hi90,p_played_h4_lo90,p_played_h4_hi90,p_qual_h4_lo90,p_qual_h4_hi90,e_qual_seasons_h4_lo90,e_qual_seasons_h4_hi90,e_qual_seasons_given_qual_h4_lo90,e_qual_seasons_given_qual_h4_hi90,p_played_h5_lo90,p_played_h5_hi90,p_qual_h5_lo90,p_qual_h5_hi90,e_qual_seasons_h5_lo90,e_qual_seasons_h5_hi90,e_qual_seasons_given_qual_h5_lo90,e_qual_seasons_given_qual_h5_hi90
00-0041035,De'Zhaun Stribling,WR,SFO,2026,33,2,23.0,scored,0.39860786004481685,0.4482703556225033,0.4827829798806416,0.40766605208514295,0.3288957665642103,0.9603023300202685,0.39860786004481685,0.39860786004481685,1.0,0.9931411811726224,0.5707533793410017,0.8468782156673201,1.483790103258145,0.9928887011895736,0.652647706201821,1.3296611955479618,2.037333745162639,0.9932834485322044,0.6590354577585424,1.7373272476331048,2.6361665782626633,0.9929087374178102,0.68210877725825,2.0662230141973152,3.0291693687076426,dg165_rookie_capital_v1,0.3454951360042698,0.45558274842161717,0.39703369661781257,0.5034376145349905,0.42739054758113776,0.5413098544387902,0.3487822128161325,0.46319657218675175,0.2751117718891634,0.3848409406769856,0.9348881309734625,0.9777711437405496,0.3454951360042698,0.45558274842161717,0.3454951360042698,0.45558274842161717,1.0,1.0,0.9882184969948551,0.9963210826965022,0.5092480260930345,0.6341143908412807,0.7553748921737515,0.9435255214297932,1.391405064579298,1.561731284331801,0.9876456075639071,0.9961864064453116,0.5880097490624027,0.7188285923334196,1.1879551246213846,1.4625953021922249,1.9174827601729703,2.1503477105038185,0.9884363761282228,0.9962168176844169,0.5929742027066293,0.7260956236390422,1.5433489575784896,1.9113375522290963,2.481381464528875,2.783968608504628,0.9879419268917008,0.996131569751358,0.6131415634320782,0.748349415802863,1.8382151439703014,2.268720446340096,2.8355012647599396,3.239972749231886
00-0041037,Denzel Boston,WR,CLE,2026,39,2,22.0,scored,0.3936955679050993,0.46301342368000636,0.49519352107322184,0.42903695816336773,0.34740548518351366,0.9545397477612948,0.3936955679050993,0.3936955679050993,1.0,0.9903231501302361,0.572806023641935,0.8567089915851056,1.4956354441562931,0.9902106704751221,0.6548023971532576,1.3519025126583275,2.0645961568493045,0.9904865420050728,0.6703138083102269,1.7809394708216952,2.656874211365584,0.9903154312119902,0.6925988633961635,2.128344956005209,3.0729836106990622,dg165_rookie_capital_v1,0.3547278383941093,0.437812091478091,0.4186230121926346,0.5097443557430884,0.44926245952982274,0.5436635533138113,0.38309195492647163,0.4677107295893286,0.30062646766003515,0.39367212797106754,0.9325826122231053,0.9715456019244045,0.3547278383941093,0.437812091478091,0.3547278383941093,0.437812091478091,1.0,1.0,0.9843584058057079,0.9941984384339214,0.525966513880499,0.6241911436962618,0.7775368909742846,0.9231920303239182,1.4263780704158788,1.5587865425726761,0.9839731193689012,0.9942715993437663,0.6001748779347513,0.7090368918333928,1.2506363538332628,1.4542631257362344,1.9731262451644684,2.160130806550845,0.9844305841753784,0.9941459946576532,0.6185031926654887,0.7223726208527945,1.6498118037966423,1.9163130267621156,2.5460641836497904,2.7892702742337194,0.9841219063840617,0.9943515364006836,0.6394965819885766,0.7464512094497664,1.9694904390497896,2.284506358030214,2.916994225679364,3.2379086649473328
00-0041489,Germie Bernard,WR,PIT,2026,47,2,22.0,scored,0.36972483779699333,0.4462728185308998,0.47359404056431775,0.3976614377513962,0.32382300288196614,0.9496419763226371,0.36972483779699333,0.36972483779699333,1.0,0.9868248456677078,0.5427932045232499,0.8159976563278931,1.5033306414449426,0.9867439428320841,0.6224790783694414,1.2895916968922108,2.0717028759749545,0.9869333917669776,0.6410951752132825,1.687253134643607,2.631829406737126,0.9868551914941335,0.6629344248650821,2.0110761375255732,3.0335973847411224,dg165_rookie_capital_v1,0.33186874332033944,0.4123610256982104,0.3977757501355436,0.4853892370069431,0.43265944070946605,0.5166398345587825,0.3545595169792073,0.43610944893094233,0.2799005944883194,0.3658880828030405,0.9308115781449805,0.9653022751744283,0.33186874332033944,0.4123610256982104,0.33186874332033944,0.4123610256982104,1.0,1.0,0.9799751642925407,0.9914941316526921,0.4974520819756766,0.583357664623523,0.7336482166323054,0.8830743426349975,1.4348190909642433,1.5614270357041813,0.9792543348081192,0.9917312867772875,0.5750829786483257,0.6655705266646452,1.186984131340758,1.3814856691040882,1.97777463190632,2.171373972785713,0.9796200518973122,0.9916767604906896,0.5913006187094987,0.6821774635884092,1.554758849265314,1.804090561141367,2.512048916596446,2.7564853335602058,0.9793741124619678,0.9916112275503404,0.6145006235275067,0.7137915043423242,1.8583753355563561,2.1582760407306525,2.876153855227498,3.197042513296408
00-0041483,Eli Stowers,TE,PHI,2026,54,2,23.0,scored,0.19155940958972587,0.37036644283037623,0.3702820848485535,0.330821866014787,0.2459747579232974,0.9638822398355401,0.19155940958972587,0.19155940958972587,1.0,0.9888037220041971,0.41746281045101497,0.5619258524201021,1.3460500872233705,0.9896236971199444,0.5425981375092923,0.9322079372686556,1.718044852766733,0.992579558789427,0.595248466057146,1.2630298032834426,2.1218531005205263,0.9923342717704606,0.6129871321832321,1.50900456120674,2.461723063960947,dg165_rookie_capital_v1,0.13496469953114223,0.24977430238827025,0.31356589794120404,0.42971809287659896,0.3027533060675589,0.44050152025974776,0.2614891023590173,0.4005459038207085,0.18741502712994612,0.2998512198708751,0.9476331184856085,0.9760733555423416,0.13496469953114223,0.24977430238827025,0.13496469953114223,0.24977430238827025,1.0,1.0,0.9825859386636361,0.9932887194371307,0.3478848425661439,0.4811089645632364,0.4642802941365722,0.6571734978209641,1.2304474642671281,1.4821390418351272,0.9834526833582039,0.993785406851097,0.475364213259658,0.6128905632390351,0.7889077339034407,1.0732056989260685,1.5558893355493564,1.8835308674259563,0.989926638598057,0.9949695215755967,0.5256641389793605,0.6673141968965886,1.0652729040365532,1.4476510173784423,1.9315536235328556,2.3502786284236015,0.9893534294723344,0.9948474785060717,0.5390459211479435,0.6831668636170091,1.291074925188017,1.7239231921341116,2.21760272912849,2.704764474152587
00-0041503,Nate Boerkircher,TE,JAX,2026,56,2,25.0,scored,0.167036919948655,0.30935650351561733,0.30612531679858673,0.2409744495672626,0.18089734171371818,0.9659909261853021,0.167036919948655,0.167036919948655,1.0,0.9895209109075257,0.3521325795908771,0.4763934234642723,1.3528808496440938,0.9898888611342532,0.46318008445415226,0.7825187402628591,1.6894481574807787,0.992939806346933,0.5011618026297623,1.0234931898301216,2.042241017690321,0.992335358106584,0.5176367503056599,1.2043905315438397,2.3267098613702712,dg165_rookie_capital_v1,0.10403526873229474,0.24378588221457123,0.23028967449782983,0.3902285513682073,0.2296998788387668,0.3919333116534068,0.1665095819607814,0.3252665390956693,0.11880217768887037,0.24957099426151752,0.9465465792623554,0.9795927083781352,0.10403526873229474,0.24378588221457123,0.10403526873229474,0.24378588221457123,1.0,1.0,0.9817069485802264,0.9945585904560237,0.25352584803284905,0.4430477891371866,0.3466239365368236,0.6005937472933236,1.187676197395468,1.5367954472578575,0.983236719563093,0.9944725062735182,0.34895893650273696,0.556915939672132,0.589804344547533,0.9783308610706344,1.4847255348036348,1.9558130987304665,0.9892340267526353,0.9959557387410368,0.39757458154560693,0.6057826500736624,0.7935067853780359,1.2588247859674688,1.7848055659636002,2.369496586757558,0.9880170961761708,0.9955833339331835,0.3997241000871614,0.6317776581539409,0.9382581739375953,1.4731949435760727,1.9957364086652567,2.716829167352628
00-0041472,Marlin Klein,TE,HOU,2026,59,2,23.0,scored,0.18193920662166532,0.3520075366049477,0.35171025589108373,0.31201640115752394,0.23042491811280363,0.9613998580476821,0.18193920662166532,0.18193920662166532,1.0,0.986806572967516,0.392959073745664,0.5339467432266131,1.3587846137183255,0.9877388856616988,0.5132419908765029,0.8856569991176968,1.7256128977389245,0.9910613388456302,0.56681267386368,1.1976734002752207,2.112996860340608,0.9908095360678016,0.5847267965592874,1.4280983183880243,2.4423343120092915,dg165_rookie_capital_v1,0.12564564978583043,0.23879592599521043,0.2978939909063316,0.4082109430860838,0.2866782691280232,0.41703576521027313,0.24093119332835525,0.3824721983312692,0.1733053110558013,0.28669166053676837,0.9439106269013928,0.9738893986366159,0.12564564978583043,0.23879592599521043,0.12564564978583043,0.23879592599521043,1.0,1.0,0.9794430007820417,0.9919989772580025,0.3247702329443346,0.4552036644058019,0.44121401623883477,0.6283852146197506,1.246814138321631,1.4913340344409656,0.9805356959946161,0.9925408705173443,0.4415378941457094,0.5826063440239901,0.7501065228413561,1.0282252300178136,1.5582130310262061,1.8926894233144715,0.9878855796167952,0.9938841854785173,0.4938290736106178,0.6395000767079391,1.0038105747540609,1.3738558908204195,1.9198991797903104,2.335862311659424,0.9873458762681304,0.9937079660492004,0.5075482301144661,0.6550577297344407,1.2103266028522497,1.6413737315262782,2.191338547685893,2.7051095267361496
00-0041510,Max Klare,TE,LAR,2026,61,2,23.0,scored,0.17841628492744846,0.34520464509578397,0.34482994843633513,0.3050902383313072,0.22475260932430005,0.9604235526869741,0.17841628492744846,0.17841628492744846,1.0,0.9859668971122936,0.3838653449052617,0.5236209300232324,1.364074504179226,0.9869448873924608,0.5021559864896832,0.8684508784595675,1.729444439227869,0.9904132293036173,0.5559820293438774,1.1735411167908747,2.1107536842077215,0.9901607263794584,0.5739309316911052,1.3982937261151747,2.4363449483286415,dg165_rookie_capital_v1,0.1226184080005982,0.23332085965972488,0.2920442833598845,0.40093033834734926,0.279353113636222,0.407597680530154,0.2333705828032627,0.37559152609725854,0.16818007959918374,0.27928572231276866,0.9425006921013896,0.9731673408481023,0.1226184080005982,0.23332085965972488,0.1226184080005982,0.23332085965972488,1.0,1.0,0.9779881459210932,0.9913719386556045,0.3136534188676872,0.4469711968605561,0.43129410725444167,0.6186543109196816,1.2519355597118391,1.4980654897847203,0.9793347832482605,0.9921040490287267,0.43280856859336797,0.5716738712975136,0.7291125037607006,1.0105962444605816,1.5606373349824867,1.9005523926498828,0.986744998446173,0.9935098760212802,0.4823194289404225,0.6278128119044939,0.9833726174688514,1.3449762457558232,1.9122015213830568,2.332477238176823,0.9865078935840079,0.9932905000672896,0.4957204101799619,0.6441735967723786,1.1800976598333175,1.6055413133123153,2.18571757466176,2.706990345783184
00-0041561,Carson Beck,QB,ARI,2026,65,3,24.0,scored,0.21373789107930283,0.2930836024210707,0.19405857108377914,0.20861734572847232,0.1593760933807479,0.7602879780485943,0.21373789107930283,0.21373789107930283,1.0,0.9297398584150305,0.35396154357855414,0.5068214935003735,1.4318546822245266,0.9370247733977398,0.40911006006724354,0.7008800645841526,1.713182180044539,0.9397864969185541,0.49467577420467995,0.909497410312625,1.8385727738029596,0.9458480506236966,0.5036404780815251,1.068873503693373,2.122294672908226,dg165_rookie_capital_v1,0.15930797185959383,0.2775932203589851,0.22715184506785283,0.350883872747748,0.1436782459937727,0.2401557950518974,0.1577082482170954,0.24941188780912887,0.11317500249583586,0.2056815643237507,0.7071813200461211,0.8141561573891231,0.15930797185959383,0.2775932203589851,0.15930797185959383,0.2775932203589851,1.0,1.0,0.8920788776321473,0.9559120206279141,0.28470991715081767,0.4280499128219229,0.40819803049521075,0.6001846273549845,1.3153215856943459,1.5583288296029894,0.9065335795608995,0.9601813935871596,0.3389039509604146,0.4810901223252788,0.5770663724132185,0.8178303250456567,1.515617047459798,1.9067719896241233,0.9099042488496143,0.9630427479957526,0.420091566126559,0.572818313305063,0.7574852051680747,1.0525318002840212,1.6085107102107572,2.0785858081772597,0.91619277261067,0.9645648627517138,0.42052457812196103,0.5844968168956113,0.8956718558329226,1.2423049030149949,1.8583170337897799,2.4084271068538827
00-0041558,Sam Roush,TE,CHI,2026,69,3,23.0,scored,0.11251608207034554,0.23815523685013443,0.24255863441029138,0.23648762333293305,0.1791144393124953,0.936212359819867,0.11251608207034554,0.11251608207034554,1.0,0.9780951423482365,0.27326941555643636,0.35067131892048,1.2832439305600167,0.9802182315251673,0.3800031058339566,0.5932299533307713,1.5611186967245074,0.9851996902379074,0.43827103176236526,0.8297175766637044,1.8931608902538308,0.984620284390636,0.46147824718600716,1.0088320159761996,2.186087907995307,dg165_rookie_capital_v1,0.07677018112923335,0.14547256984233728,0.19157433932132595,0.2794559633851488,0.1905886174072387,0.2931644668940525,0.185140549565568,0.2906184381715621,0.13619205855282238,0.21689112847586423,0.9144752955863428,0.9555204858024151,0.07677018112923335,0.14547256984233728,0.07677018112923335,0.14547256984233728,1.0,1.0,0.9683425037890421,0.985948952201275,0.22274880929284704,0.3217075934234795,0.28559190158283887,0.418771836427102,1.1795499522418391,1.3972666637041353,0.970889668238087,0.9870207036268495,0.31823443135973445,0.44325204638052945,0.48820996802055744,0.6979109883208733,1.3915719388360324,1.6881393906027016,0.9807458693210892,0.9893293100585816,0.3811519993562605,0.5016987426675659,0.6840313496420175,0.9571921061711006,1.69957890902375,2.071453445912352,0.9797869732428482,0.9889944874953088,0.3963219415745249,0.5275517792480565,0.8465334652116421,1.1610168658561923,1.9538887779803125,2.4085174679254364
00-0041040,Antonio Williams,WR,WAS,2026,71,3,22.0,scored,0.2300499968272157,0.31498344554997926,0.33586827157205096,0.28287495970325494,0.243229211376155,0.9082593034249258,0.2300499968272157,0.2300499968272157,1.0,0.9678283652130905,0.3867671551655348,0.545033442377195,1.4092030181412971,0.9690646675653712,0.46407909364625954,0.8809017139492459,1.898171510007098,0.9688284213438414,0.4958479723488214,1.1637766736525008,2.3470433248717653,0.9688603345981616,0.5218349078092452,1.4070058850286558,2.6962663171299024,dg165_rookie_capital_v1,0.19956093308877323,0.2590421709112651,0.2737671288837927,0.3451606929414483,0.30556781305699654,0.3688645762961606,0.2489914255844272,0.31143656921263796,0.20682632083404962,0.27804800091966203,0.8870344393854024,0.9276882443606095,0.19956093308877323,0.2590421709112651,0.19956093308877323,0.2590421709112651,1.0,1.0,0.9558400965530536,0.9767685165369948,0.3449666479702271,0.41817851782971466,0.4852463886435268,0.5885600489021267,1.350003537866052,1.4642520511935933,0.9570475175911017,0.9774648406202243,0.42625803007464824,0.5024102964078201,0.7959711932607999,0.9469731028908865,1.8123781083446793,1.9922193772360202,0.9564495305719256,0.9782415806588335,0.45049017263631413,0.5334251947650522,1.0586638045484855,1.252927609628351,2.2355758948174067,2.4710474676030785,0.9557552984971501,0.978276692148001,0.47701807455950374,0.5636035304442074,1.2776613917590636,1.5180836418901318,2.5392458669548406,2.854341815366239
00-0041041,Oscar Delp,TE,NOR,2026,73,3,23.0,scored,0.10855260691865203,0.22908879977941046,0.23326870453664666,0.2267220767160241,0.17123405616118442,0.9335373848835021,0.10855260691865203,0.10855260691865203,1.0,0.9757113925204886,0.2606077087172286,0.3376414066980625,1.2955925531136878,0.978024049662568,0.36250309230148603,0.5709101112347091,1.574911010027731,0.9833534088796176,0.4200568290198049,0.7976321879507332,1.8988673266233849,0.9827541203974796,0.4429298076552815,0.9688662441119176,2.1874035735837314,dg165_rookie_capital_v1,0.07388437170431471,0.14147932413737208,0.18459059263620162,0.2687746006915652,0.181603080879772,0.2835618564926834,0.17663925515480394,0.281609852619516,0.1294428970594375,0.20801537793405878,0.9118595251932902,0.9532190156076437,0.07388437170431471,0.14147932413737208,0.07388437170431471,0.14147932413737208,1.0,1.0,0.9652381967547106,0.9840424267591044,0.2104850861200917,0.30802202420173447,0.27284448740504397,0.40263176012346075,1.1899221472700747,1.406867678529451,0.9681078897614027,0.9851701673568855,0.30221726260179904,0.4248681964949411,0.47006263439282636,0.6711310694662762,1.4196180220225374,1.7047333044437607,0.9780355662553177,0.9878515750650754,0.3640518045504962,0.4806783366175136,0.6558277019964777,0.9259050363624981,1.7071623713030353,2.0784956455387644,0.9775636413203611,0.9875639948485119,0.37927552545808,0.5054321147703211,0.8156272094221849,1.1123562546208172,1.9575435636217857,2.4173065228446573
00-0041042,Malachi Fields,WR,NYG,2026,74,3,23.0,scored,0.2139991758206422,0.28663149513658304,0.3040561601095478,0.2381800521622764,0.2081749333860455,0.9100363096949233,0.2139991758206422,0.2139991758206422,1.0,0.9677769389716284,0.35313727559582225,0.5006306709572252,1.4176658924282302,0.968450964291378,0.42311591230235834,0.804686831066773,1.9018117912137142,0.9685985742140326,0.4472312810219938,1.0428668832290493,2.331829027803991,0.9679145262518799,0.47172070975736025,1.2510418166150947,2.6520816040885618,dg165_rookie_capital_v1,0.18189395407234726,0.25001240270411074,0.24319220093622868,0.32768978624078016,0.2679075406484526,0.34060286908343673,0.20201601735446553,0.27275091986998024,0.17274963975051918,0.24384583664437226,0.8868520175609832,0.9271010114863809,0.18189395407234726,0.25001240270411074,0.18189395407234726,0.25001240270411074,1.0,1.0,0.9555043610479441,0.9772330897214301,0.30747473694089283,0.3933184591732241,0.4366323436870923,0.5630023017315032,1.3308684096545247,1.4894812520206597,0.9564982109527662,0.9773091327878489,0.37352295121855134,0.4671042702514292,0.7228538815349393,0.8882283755527564,1.789761952804158,2.037732286892267,0.9572152181738635,0.9775009588910107,0.3944599573511227,0.4900455406780852,0.9355846580703593,1.155674773731884,2.1788611098855286,2.5035818263436695,0.9559253997450643,0.9772072179169556,0.41451088507108524,0.5177215531919755,1.11733836865014,1.3826010245119251,2.446653593944287,2.860366754962035
00-0041523,Caleb Douglas,WR,MIA,2026,75,3,22.0,scored,0.22480675959100838,0.3107194902342828,0.33022470066463394,0.2752261611098492,0.237554764803703,0.9055949129235266,0.22480675959100838,0.22480675959100838,1.0,0.9648477684641705,0.3783223432196728,0.5355262498252912,1.415529004361072,0.9662470165974756,0.4538580456094996,0.8657509504899251,1.907536858418544,0.9658519541847687,0.48634253301801705,1.1409771115997742,2.3460360427853133,0.9660023071896011,0.5118667536871118,1.3785318764034773,2.693145953460636,dg165_rookie_capital_v1,0.1933418665779142,0.2560484918886038,0.2700325968811689,0.3399246213975892,0.2997815012679992,0.3621511232055544,0.24048066758187667,0.30371953736286295,0.20150270704792517,0.2730648528204881,0.8858793825876999,0.9238571140855321,0.1933418665779142,0.2560484918886038,0.1933418665779142,0.2560484918886038,1.0,1.0,0.9524739262791078,0.9744577060913068,0.3371466225158285,0.4092854475779612,0.47631426815277383,0.5791168310175919,1.3547034638215885,1.476188754807052,0.953856182391188,0.975358779242182,0.41406822406498656,0.4915802439723744,0.7831401708811837,0.9339503665196592,1.8206762829990608,2.0027152681592315,0.9531587400310292,0.9761114264888361,0.4402457284983026,0.5246645107407671,1.03468843680981,1.227234190236998,2.2250358403040287,2.472635998357875,0.9527067945445306,0.9759099313363352,0.46729790508954083,0.5538362973590643,1.2488101629453217,1.486297160212784,2.5340232679169934,2.855887988011691
00-0041565,Drew Allar,QB,PIT,2026,76,3,22.0,scored,0.22252649051673296,0.321622962416529,0.22246346078480192,0.26631492648463306,0.19629849098546936,0.7303153553722743,0.22252649051673296,0.22252649051673296,1.0,0.9006858992235874,0.377012415592679,0.544149452933262,1.4433197168794474,0.915319643969221,0.44165368054813664,0.766612913718064,1.7357783880949893,0.9163841562330451,0.5422943020380352,1.0329278402026971,1.904736664797651,0.9274213212688764,0.5522664314974528,1.2292263311881664,2.2257849854374787,dg165_rookie_capital_v1,0.1695714098456857,0.29401231071138667,0.24832691957006897,0.38820836605792186,0.15901898770437278,0.2816786320924736,0.2016338318669236,0.32024158204958214,0.1434556293578702,0.252134217033678,0.6729007576087882,0.7904394392922263,0.1695714098456857,0.29401231071138667,0.1695714098456857,0.29401231071138667,1.0,1.0,0.8579421781051086,0.934938244181132,0.30657634149016166,0.45105142578892715,0.4379884139077399,0.6711735071013021,1.3253214759941359,1.5756502260541334,0.8795922189052383,0.9464656865596281,0.3643044062999734,0.5193857389571239,0.6110604890419421,0.9173673461538487,1.581099104928934,1.9060894968433046,0.8796142587319443,0.9469331875376387,0.46482000640742005,0.6176057670330484,0.8498137125207014,1.2124319724759403,1.7116226091104965,2.1436679656152178,0.8926377444104089,0.9548214948605651,0.47541916520887995,0.6263642201186058,1.025448946491811,1.4495117569468718,1.9602675785959376,2.530281684794112
00-0041044,Zachariah Branch,WR,ATL,2026,79,3,22.0,scored,0.21991488920394042,0.3067065864577822,0.3249191814649341,0.2680945362730903,0.23225999455941476,0.9030052062383952,0.21991488920394042,0.21991488920394042,1.0,0.9617775461982894,0.37038390189619524,0.5266214756617227,1.4218260377021326,0.963348142766877,0.4442038513867974,0.8515406571266568,1.9170042188246688,0.9627782310368606,0.47734011454876646,1.119635193399747,2.3455711331911573,0.9630601974101235,0.5024078146272825,1.3518951879591619,2.6908323250546617,dg165_rookie_capital_v1,0.1879648452289339,0.25122050165429427,0.26408938374201746,0.33529284063780546,0.29409522194704096,0.3559132413116276,0.23414723469873913,0.29536935803282793,0.19741959728593297,0.2689314786295701,0.8832149294481011,0.9203802463728556,0.1879648452289339,0.25122050165429427,0.1879648452289339,0.25122050165429427,1.0,1.0,0.9485309831035066,0.9725096079307387,0.32981434411844857,0.40038392748482937,0.46687293931046275,0.5743229548312309,1.3557626204833586,1.4882883276908083,0.9501716839517286,0.9731536272081397,0.40212219596914134,0.4809913562102868,0.7721731864319721,0.9199345761455696,1.8212374117322347,2.0209246992810272,0.9494718724762751,0.9739111653756036,0.4301355492261244,0.5153420673279824,1.0121558100788404,1.2069301918433077,2.2183850653551933,2.4797285129275544,0.9496148050356269,0.9742046381326358,0.455276309973378,0.5412316717316246,1.2233317664052181,1.4566849200933805,2.523090330412845,2.8614402080394408
00-0040870,Ja'Kobi Lane,WR,BAL,2026,80,3,22.0,scored,0.21874218971313403,0.30573946926354245,0.3236414462529208,0.266385775483611,0.23099064633727268,0.9023688085321129,0.21874218971313403,0.21874218971313403,1.0,0.9609964221375031,0.3684724105670451,0.5244816589766765,1.42339465299328,0.9626111331661473,0.4418727339116181,0.8481231052295973,1.919383207290713,0.9619950382584666,0.47516273432061584,1.1145088807132084,2.345530910176963,0.9623119410669343,0.5001174110974635,1.345499527050481,2.6903672961473206,dg165_rookie_capital_v1,0.18681535855744055,0.2503094071424343,0.2630265056719393,0.3343485841839117,0.2929590322942539,0.3544007725224699,0.23282952394315437,0.2937251772974208,0.19639125862406584,0.26754422752316115,0.8828926571311307,0.919467479018471,0.18681535855744055,0.2503094071424343,0.18681535855744055,0.2503094071424343,1.0,1.0,0.9476446895520725,0.9721164055227794,0.3280515046082903,0.3989239513668719,0.4638904004546544,0.572927155959394,1.3567327196699444,1.4912330426962042,0.9492386541879159,0.9726234720902601,0.39900643715686074,0.4783404593773222,0.7685168515677783,0.9165911648513831,1.824028205299155,2.024478606820622,0.9485388410123632,0.9733475435543761,0.42763040095002586,0.5126013237305205,1.005992012673508,1.2020641174639066,2.2133860416178246,2.483352926207768,0.948724742730735,0.9736832330620937,0.4529246852014529,0.5386855285187216,1.2162833234922308,1.4518244760902157,2.5199373083114662,2.868471468013522
00-0041047,Chris Brazzell II,WR,CAR,2026,83,3,22.0,scored,0.21533599772426978,0.3029188739803512,0.3199170687421518,0.2614248229025757,0.22730362911882773,0.9004848411972621,0.21533599772426978,0.21533599772426978,1.0,0.9586213891983576,0.36290197090562304,0.518254871704621,1.428085029164527,0.960371432765709,0.43506538668395744,0.8381719404467729,1.9265424602845787,0.9596109369660967,0.46879598332283184,1.0995967633493486,2.345576332705312,0.9600374696549566,0.4934144769763112,1.3269003924681764,2.6892206337348323,dg165_rookie_capital_v1,0.18367836700344695,0.2476432045883079,0.26054471189786127,0.33174387854280746,0.2896489104516999,0.35018812268870037,0.22741568750647786,0.28927138203570246,0.19227753204023934,0.2650690415596682,0.8815410756516971,0.9168292486987784,0.18367836700344695,0.2476432045883079,0.18367836700344695,0.2476432045883079,1.0,1.0,0.9449671741010547,0.9701129374182118,0.32217469000174354,0.3934697702487931,0.45508209341308964,0.565823986925914,1.3600488411827532,1.4997094319078226,0.9463966481478671,0.971137788860016,0.3903968878414161,0.47210361153369057,0.7553246631574695,0.9073823177113288,1.8333873261636822,2.0373635733308784,0.9456078296315383,0.9716291295196968,0.4191579738732728,0.5083274430100373,0.9908495869801235,1.1878898530474353,2.2102306457819583,2.487877585421859,0.9460336347676445,0.9722592848662115,0.4463756427064976,0.5315093497494172,1.1977803406306395,1.437520017756672,2.518691238490092,2.8852677418679464
00-0041048,Ted Hurst,WR,TAM,2026,84,3,22.0,scored,0.21423623841239003,0.30200446614085996,0.31871037118249523,0.25982387123008893,0.2261131746420512,0.8998650186336469,0.21423623841239003,0.21423623841239003,1.0,0.9578193424908505,0.36109763627126634,0.51624070455325,1.4296429904222248,0.9596154772782752,0.4328559847627086,0.8349510757357452,1.928935038736879,0.9588049145655121,0.466726861492452,1.094774946965834,2.345643752890231,0.9592695844413588,0.49123429570791266,1.3208881216078854,2.6889167412555492,dg165_rookie_capital_v1,0.18225353900746255,0.2467433630393722,0.2589247739755001,0.3309253548377733,0.2885769622289415,0.3493208451641955,0.2256627922428193,0.28758347861782696,0.1905559510563534,0.2635869674787058,0.8808696919838171,0.9159345304678509,0.18225353900746255,0.2467433630393722,0.18225353900746255,0.2467433630393722,1.0,1.0,0.9441219751641796,0.9693949618387752,0.32042825848747347,0.39125726556066703,0.45267143543769245,0.5643693686500334,1.361193708228894,1.5027721049152605,0.9454740213606158,0.9706378161887851,0.38821467167401835,0.47063281997090706,0.7510649851043464,0.904707189016253,1.836457012815456,2.04264723286664,0.9446493999886063,0.9710447050009089,0.41721640677597494,0.5065217767099217,0.9863999624658608,1.1852328125009617,2.2108250069780224,2.492647196992305,0.9451298183449395,0.9715806019746654,0.44330308733130686,0.5295544689856656,1.1918410466379803,1.4326811837408986,2.5184931764971235,2.8839365844695664
